target,INCOME_TYPE,EDUCATION_,CUSTOMER_CATEGORY_,income,DEPENDANT_NUMBER,IS_EMPL,COUNT_ACTIVE_CREDIT_NO_CC,CNT_MNTH_FROM_LAST_PMNT,age,experience,inquiry_14_day,inquiry_21_day,count_mnth_act_passport,UID
0,2NDFL,elementary,Corporate,251605,0,0,0,14.049596774,32.680657235,1.6313421663,0,0,8.5409836066,1197
0,OTHER,elementary,,69600,0,0,0,0.9250224014,50.62264391,2.9322329516,0,0,5.5596302118,1200
0,OTHER,elementary,Corporate,44947,0,1,1,0.5654569892,33.365768396,1.9986451082,0,0,8.886316341,1206
0,2NDFL,elementary,,,0,1,0,16.14249552,25.142465753,6.5589041096,0,0,2.1397260274,1210
0,OTHER,advanced,,45000,0,0,1,0.4331541219,41.69144397,2.957197395,0,0,8.8832247923,1211
0,OTHER,elementary,Corporate,22208,0,1,,,33.371068194,0.5601092896,,,8.6833969609,1222
0,OTHER,elementary,,85000,0,0,,,31.643835616,5.7020510517,,,11.353424658,1226
0,OTHER,advanced,,23000,0,0,0,0.6276657706,50.865753425,5.9452054795,0,0,5.7917808219,1232
0,OTHER,elementary,Corporate,38504,0,1,1,0.5379704301,28.582214238,1.6041320458,1,1,8.0136612022,1238
0,OTHER,elementary,Corporate,142112,0,1,,,32.257534247,0.7171195449,,,9.9287671233,1247
0,OTHER,advanced,Corporate,26872,0,1,1,2.9562051971,36.295081967,0.5683060109,0,0,11.446822367,1249
0,OTHER,elementary,,60000,0,0,0,7,44.06557377,8.8579234973,0,0,10.14559473,1254
0,OTHER,advanced,Corporate,33470,0,1,0,0.92484319,40.784287746,1.0692192529,0,0,9.9459315817,1256
0,OTHER,elementary,,25000,0,0,,,32.314828954,1.3668837488,,,9.6572947077,1257
0,OTHER,elementary,Corporate,217437,0,1,1,0.5373879928,32.013661202,1.5402874467,0,0,8.5491803279,1263
0,OTHER,elementary,Corporate,217437,0,1,1,0.5373879928,32.013661202,1.5402874467,0,0,8.5491803279,1264
0,OTHER,elementary,,60000,0,0,1,0.9605062724,25.841821993,0.5,0,0,5.7678493899,1266
0,OTHER,elementary,Corporate,35405,0,1,0,12.981541219,31.893150685,6.1452054795,0,0,10.917808219,1275
0,OTHER,elementary,Corporate,35405,0,1,0,12.981541219,31.893150685,6.1452054795,0,0,10.917808219,1276
0,OTHER,elementary,Corporate,122235,0,1,,,40.503720338,3.2849315068,,,2.4438356164,1287
0,2NDFL,advanced,,10440,0,0,0,22.311312724,30.4,1.7506849315,1,1,9.6657534247,1290
0,OTHER,advanced,Corporate,54810,0,1,0,0.4667786738,40.163934426,2.4337525264,0,0,11.918032787,1296
0,OTHER,advanced,Corporate,54810,0,1,0,0.4667786738,40.163934426,2.4337525264,0,0,11.918032787,1297
0,OTHER,advanced,Corporate,54810,0,1,0,0.4667786738,40.163934426,2.4337525264,0,0,11.918032787,1298
0,OTHER,elementary,,25000,0,0,1,1.0776433692,28.844554233,1.3678419043,0,0,6.0198966989,1299
0,OTHER,elementary,Corporate,64342,0,1,,,52.019178082,1.1636574594,,,6.9945205479,1300
0,OTHER,elementary,VIP,965770,0,1,0,0.6995967742,35.721311475,0.5739950595,0,0,10.02878958,1311
0,2NDFL,elementary,,19081,0,0,,,46.298630137,22.77260274,,,1.2305786361,1313
0,OTHER,elementary,Corporate,47836,0,1,0,2.9290994624,25.27406243,0.5519125683,0,0,5.1507747586,1314
0,OTHER,advanced,Corporate,57606,0,1,1,0.3141129032,25.38769369,2.4397484842,0,0,5.2726251965,1323
0,OTHER,advanced,,40000,0,0,1,0.8897177419,40.525593233,7.4098360656,0,0,9.4625795344,1327
0,OTHER,elementary,,350000,0,0,1,0.5416890681,35.108241635,7.6912568306,0,0,9.6013923198,1331
0,OTHER,beginner,Corporate,179083,0,1,1,0.6308691756,27.825136612,4.0792349727,3,3,7.4205629164,1339
0,2NDFL,advanced,,20553,0,0,1,0.9230062724,42.776225765,1.3049928887,0,0,2.8748559024,1345
0,OTHER,advanced,Corporate,65521,0,1,2,0.891733871,31.715068493,4.6652968037,1,1,6.5561643836,1351
0,OTHER,advanced,Corporate,65521,0,1,2,0.891733871,31.715068493,4.6652968037,1,1,6.5561643836,1352
0,OTHER,elementary,Corporate,119848,0,1,0,0.7006944444,27.274855902,1.5159517928,0,0,6.2830750805,1364
0,OTHER,elementary,,58986,0,0,0,45.466801075,48.733003967,0.3586870275,1,1,3.6739726027,1366
0,2NDFL,elementary,,24251,0,0,,,48.790605584,1.301534546,,,3.7479452055,1367
0,OTHER,elementary,Corporate,49030,0,1,,,32.161643836,0.4410509769,,,9.0284826709,1368
0,OTHER,elementary,Corporate,154009,0,0,4,0.3736111111,35.517808219,8.5397260274,1,1,10.698630137,1373
0,OTHER,elementary,Corporate,154009,0,0,4,0.3736111111,35.517808219,8.5397260274,1,1,10.698630137,1378
0,OTHER,elementary,Corporate,154009,0,0,4,0.3736111111,35.517808219,8.5397260274,1,1,10.698630137,1379
0,OTHER,high,,60000,0,0,0,17.922423835,25.8,0.5117748334,2,2,5.4575342466,1380
0,OTHER,elementary,,120000,0,0,0,0.4025761649,33.900359308,6.5113182124,0,0,9.7852908152,1382
0,2NDFL,elementary,,69415,0,0,,,41.863013699,10.62739726,,,9.753671682,1383
0,OTHER,advanced,Corporate,81060,0,1,,,29.214185194,8.8589939367,,,5.9287671233,1384
0,OTHER,advanced,Corporate,58264,0,1,0,5.7278225806,25.704191931,2.2220001497,0,0,5.4411782319,1385
0,OTHER,elementary,Corporate,16297,0,1,0,0.439202509,26.890410959,0.5363649974,0,0,2.4356164384,1387
0,OTHER,elementary,Corporate,30669,0,1,0,4.1200268817,26.032876712,0.5356763231,1,1,5.9917808219,1390
0,OTHER,elementary,Corporate,150429,0,0,1,0.2835797491,48.725630661,8.3342465753,1,1,3.6410958904,1392
0,OTHER,advanced,,50000,1,0,1,0.9580869176,34.824657534,7.8739726027,1,1,11.402739726,1396
0,OTHER,elementary,,28000,0,0,1,0.9527553763,54.682191781,15.695890411,0,0,9.4219178082,1398
0,OTHER,elementary,,60000,0,0,3,0.8243503584,30.336986301,0.1890410959,0,0,9.0661576465,1400
0,OTHER,elementary,,90000,0,0,0,0.3739023297,26.676068568,0.3199041844,0,0,6.6651096639,1410
0,2NDFL,elementary,,159085,0,0,1,0.275515233,26.940609327,0.4754098361,3,3,6.8638969983,1412
0,OTHER,elementary,,40000,0,0,0,8.3154793907,26.752421588,0.2595628415,0,0,6.6565311775,1418
0,OTHER,elementary,Corporate,78039,0,1,0,0.5724462366,25.833438132,0.5628415301,0,0,5.8060408713,1427
0,OTHER,advanced,,16500,0,0,1,0.8619623656,32.076502732,0.131147541,0,0,9.8121640841,1428
0,OTHER,elementary,Corporate,525758,0,1,0,1357.3406138,33.060423684,4.3664346134,1,1,10.520547945,1435
0,OTHER,elementary,Corporate,95415,0,1,2,0.3734318996,39.770491803,5.3303390972,0,0,13.735818549,1436
0,OTHER,elementary,Corporate,95415,0,1,2,0.3734318996,39.770491803,5.3303390972,0,0,13.735818549,1437
0,OTHER,elementary,Corporate,95415,0,1,2,0.3734318996,39.770491803,5.3303390972,0,0,13.735818549,1439
0,2NDFL,elementary,,28402,0,0,,,27.783561644,3.1178082192,,,7.6876712329,1442
0,OTHER,elementary,,110000,0,0,0,1.0589157706,38.823122988,0.3278688525,0,0,8.412568306,1445
0,OTHER,elementary,Corporate,50626,0,1,4,0.36875,31.142465753,2.2520547945,0,0,1.5534246575,1451
0,OTHER,elementary,Corporate,50626,0,1,4,0.36875,31.142465753,2.2520547945,0,0,1.5534246575,1452
0,OTHER,elementary,,200000,0,0,0,0.5322804659,38.871232877,1.5479452055,1,1,9.5479452055,1460
0,2NDFL,elementary,,133805,0,0,0,,27.773224044,1.2981959728,0,0,7.2650273224,1464
0,OTHER,elementary,,40000,0,0,0,0.8972446237,39.040294932,1.1909798638,0,0,6.8074182199,1468
0,OTHER,elementary,Corporate,171572,0,1,2,0.3060035842,31.328767123,9.7780821918,0,0,4.0493150685,1474
0,OTHER,elementary,Corporate,74006,0,1,0,24.435954301,31.025540834,0.5027322404,0,0,10.754307957,1478
0,OTHER,elementary,,13090,0,1,,,28.505464481,0.2950819672,,,6.3235346957,1480
0,OTHER,elementary,Corporate,25208,0,1,1,0.796438172,28.859839808,3.3469945355,0,0,4.226963096,1483
0,OTHER,elementary,,25000,0,0,0,1.1852374552,47.057534247,16.814963695,0,0,2.0410958904,1492
0,OTHER,advanced,,70000,0,0,,,51.323287671,13.761643836,,,6.1890410959,1497
0,2NDFL,elementary,,107355,0,0,,,39.947945205,1.2849988772,,,9.7287671233,1501
0,OTHER,high,,40000,0,0,2,0.8281362007,44.913930683,6.8328767123,1,1,10.389041096,1503
0,OTHER,advanced,,40000,0,0,0,26.114202509,25.64147017,2.1976345535,0,0,5.3565386631,1509
0,2NDFL,elementary,,93335,0,0,0,0.7595654122,38.148319485,1.1072235946,0,0,1.7565386631,1510
0,OTHER,elementary,,80000,0,0,,,46.092342241,14.207410734,,,1.078643611,1511
0,OTHER,elementary,,100000,0,0,,,36.290410959,2.5863013699,,,8.3479452055,1512
0,OTHER,advanced,,70000,0,0,,,42.019447563,3.9561643836,,,10.438356164,1513
0,2NDFL,elementary,,33513,0,0,,,25.958095666,1.5471367617,,,5.6402874467,1514
0,OTHER,advanced,,50000,0,0,1,0.8512768817,45.934246575,7.3808219178,1,1,0.6542780148,1518
0,2NDFL,elementary,,,0,1,1,0.7247311828,35.510472341,5.5625271353,1,1,7.8715846995,1523
0,2NDFL,elementary,,20010,0,0,,,37.390777753,5.1195448761,,,9.1907777528,1528
0,OTHER,elementary,Corporate,64909,0,1,1,0.7681003584,31.079452055,9.5780821918,0,0,0.5796691369,1535
0,2NDFL,elementary,,24011,0,0,0,0.9564964158,45.765588742,2.4751777828,1,1,0.6423010704,1536
0,2NDFL,elementary,,,0,1,2,0.271438172,31.598293285,1.1736357512,0,0,10.154457669,1541
0,OTHER,elementary,,48059,0,0,1,-1.139829749,53.083853582,0.3863013699,1,1,8.0602739726,1547
0,OTHER,elementary,Corporate,48583,0,1,1,1.1855958781,25.559151134,3.3125757916,0,0,5.4605209971,1552
0,OTHER,beginner,Corporate,210588,0,1,2,0.502374552,46.095972752,0.7213114754,0,0,1.054876862,1558
0,OTHER,elementary,,70000,0,0,2,0.3406810036,27.969863014,0.5198892133,0,0,7.8630136986,1559
0,OTHER,elementary,Corporate,59160,0,1,0,15,42.4,1.2499962572,1,1,10.868493151,1561
0,OTHER,advanced,Corporate,18496,0,1,1,1.0468637993,32.2,6.0575342466,1,1,10.695890411,1572
0,OTHER,advanced,Corporate,18496,0,1,1,1.0468637993,32.2,6.0575342466,1,1,10.695890411,1573
0,2NDFL,advanced,,38085,0,0,0,37.762880824,37.044718916,16.677595628,0,0,8.7926641216,1586
0,OTHER,elementary,,60000,0,0,1,0.3112679211,41.984444943,11.800546448,0,0,9.7899243955,1588
0,2NDFL,elementary,,91388,0,0,,,35.04109589,8.202739726,,,5.0120892282,1590
0,2NDFL,elementary,,14712,0,0,1,-0.592069892,30.380821918,10.819178082,1,1,7.1671232877,1592
0,2NDFL,elementary,,220110,0,0,0,4.7312275986,32.924081144,0.5415674826,1,1,2.8410958904,1601
0,OTHER,advanced,Corporate,8486,0,1,0,,28.330698406,0.9361778576,0,0,0.2295081967,1603
0,OTHER,elementary,Corporate,29657,0,1,0,8.9227150538,32.032786885,1.577273748,0,0,9.0841230631,1623
0,2NDFL,elementary,,30391,0,0,1,0.7570340502,46.008219178,19.038356164,0,0,0.9729545625,1631
0,2NDFL,advanced,,13267,0,0,0,,25.182214238,2.9575567033,0,0,4.5137210869,1632
0,2NDFL,high,,40307,0,0,0,0.5011648746,37.480013474,5.4882326521,0,0,11.05535594,1642
0,OTHER,elementary,,276787,0,0,,,35.783561644,12.81369863,,,14.4,1648
0,2NDFL,elementary,Corporate,77891,0,0,0,0.3121415771,27.285814806,1.7625271353,0,0,6.6145819298,1649
0,2NDFL,elementary,,19127,0,0,,,25.873972603,4.2191780822,,,5.7643835616,1650
0,OTHER,advanced,Corporate,44518,0,1,,,43.907103825,12.795081967,,,8.606557377,1652
0,OTHER,elementary,Corporate,40847,0,1,1,0.9545922939,29.030698406,1.9622052549,0,0,7.4580956658,1662
0,OTHER,advanced,Corporate,59380,0,1,0,10.822535842,48.87285725,2.4657534247,1,1,3.8191780822,1663
0,OTHER,advanced,Corporate,19000,0,1,1,1.0847222222,27.271232877,5.4301369863,0,0,7.2493150685,1666
0,OTHER,advanced,Corporate,19000,0,1,1,1.0847222222,27.271232877,5.4301369863,0,0,7.2493150685,1667
0,OTHER,elementary,Corporate,22655,0,1,0,28.701075269,32.396174863,1.8447189161,0,0,9.2556778202,1673
0,2NDFL,elementary,,37117,0,0,,,52.270589116,0.7445617187,,,7.1308630886,1675
0,OTHER,elementary,Corporate,36012,0,1,1,0.5076612903,26.948828505,0.5,0,0,6.6091024777,1676
0,OTHER,elementary,Corporate,36012,0,1,1,0.5076612903,26.948828505,0.5,0,0,6.6091024777,1678
0,OTHER,advanced,Corporate,42636,0,1,3,0.5363351254,40.545078224,0.5478104649,1,1,5.597260274,1688
0,2NDFL,advanced,,27654,0,0,0,11.562925627,27.317808219,6.898630137,0,0,6.3616438356,1695
0,OTHER,elementary,Corporate,53677,0,1,0,13.120967742,35,0.5287671233,1,1,11.246575342,1696
0,OTHER,elementary,Corporate,53677,0,1,0,13.120967742,35,0.5287671233,1,1,11.246575342,1697
0,OTHER,elementary,Corporate,56847,0,1,0,0.2497535842,29.605479452,1.9671232877,0,0,8.4158844225,1699
0,OTHER,elementary,,170000,0,0,1,0.6390681004,31.142465753,0.3803652968,0,0,11.093150685,1707
0,OTHER,elementary,,125000,0,0,2,0.5034498208,34.284931507,0.202739726,0,1,10.934246575,1710
0,OTHER,high,,180000,0,0,0,,40.615629912,1.7142600494,0,0,10.519739501,1711
0,2NDFL,elementary,,81173,0,0,0,30.412298387,33.270431919,3.1608428775,0,0,6.4950894528,1715
0,OTHER,elementary,Corporate,21329,0,1,0,,51.926229508,1.4870274721,0,0,6.8651096639,1733
0,OTHER,elementary,,170000,0,0,0,24.509856631,30.680178157,3.3212740475,0,0,5.1377124036,1747
0,2NDFL,advanced,,32899,0,0,0,0.5379256272,27.581383337,4.2759562842,0,1,4.0655737705,1750
0,OTHER,elementary,Corporate,25323,0,1,,,27.75890411,3.4246575342,,,7.4876712329,1756
0,OTHER,elementary,Corporate,15083,0,1,0,24.406025986,35.734246575,10.010958904,0,0,13.849315068,1761
0,2NDFL,elementary,,19757,0,0,,,28.567123288,0.3506849315,,,1.5267460139,1764
0,2NDFL,elementary,,22381,0,0,,,42.739726027,21.551770342,,,8.498630137,1768
0,OTHER,elementary,Corporate,103619,0,1,0,0.6340725806,40.74045213,15.063739801,1,1,9.0637398009,1776
0,OTHER,beginner,,120000,0,0,,,27.737704918,1.3661202186,,,6.7935174789,1788
0,OTHER,elementary,Corporate,59590,0,0,,,27.257534247,1.4102702298,,,7.1671232877,1789
0,OTHER,elementary,,40000,0,0,0,11.207437276,47.286129201,28.478142077,0,0,2.1984579684,1821
0,OTHER,elementary,,90000,0,0,0,0.4705421147,44.297814208,1.1186840332,0,0,10.36251965,1829
0,OTHER,advanced,,18000,0,0,0,0.5998655914,29.82422337,0.7447713152,1,1,8.6461411782,1841
0,OTHER,advanced,,40000,0,0,0,10.085909498,35.302253163,3.9590163934,0,0,6.5104723407,1845
0,OTHER,elementary,Corporate,60000,0,0,0,0.4726478495,30.334246575,0.7794445692,0,0,0.1917808219,1847
0,OTHER,advanced,Corporate,33305,0,1,0,26.181944444,33.925383636,1.0651096639,0,0,10.350041171,1848
0,2NDFL,elementary,,27403,0,0,0,,25.274855902,0.9515682312,,,0.9789654914,1849
0,OTHER,elementary,Corporate,31513,0,1,,,27.695890411,1.8657534247,,,4.6348678793,1855
0,2NDFL,elementary,,48974,0,0,0,39.921258961,25.212530878,0.9303390972,0,0,5.1385582753,1871
0,OTHER,elementary,Corporate,53569,0,1,,,27.254794521,1.6301369863,,,7.2164383562,1873
0,OTHER,advanced,Corporate,48205,0,1,,,26.531506849,1.6505951044,,,3.5479452055,1874
0,OTHER,advanced,Corporate,17045,0,1,0,0.8856854839,32.648663822,1.0870199865,0,0,4.634965192,1876
0,OTHER,elementary,,33000,0,0,1,0.5071460573,25.441178232,2.2850138483,0,0,5.3124111086,1877
0,2NDFL,advanced,,30643,0,0,0,2.175515233,39.281420765,18.533999551,0,0,10.616191332,1881
0,OTHER,advanced,,27000,0,0,0,5.4040098566,27.139726027,0.0904109589,0,0,7.0575342466,1883
0,OTHER,elementary,Corporate,125957,0,1,0,0.9937948029,42.123370013,5.054876862,0,0,12.74863388,1888
0,OTHER,elementary,Corporate,125957,0,1,0,0.9937948029,42.123370013,5.054876862,0,0,12.74863388,1889
0,OTHER,elementary,,80000,0,0,1,0.6394265233,50.06131447,5.9736432368,0,0,5.0174788532,1897
0,OTHER,elementary,,24500,0,0,1,1.1489471326,28.719013399,5.894355865,1,1,3.9453551913,1903
0,2NDFL,advanced,,19173,0,0,1,0.408938172,29.643191856,0.3473014447,0,0,4.6514110338,1904
0,OTHER,advanced,Corporate,46900,0,1,0,1.8911962366,33.247780522,4.4617486339,0,0,2.5327120293,1905
0,OTHER,elementary,,55000,0,0,1,0.44390681,27.961748634,2.4310202859,0,0,7.4145819298,1907
0,OTHER,elementary,Corporate,81718,0,1,0,0.5650089606,32.027322404,5.3328916835,0,0,1.8123437383,1910
0,OTHER,high,Corporate,27955,0,1,,,47.243835616,7.0328767123,,,2.1424657534,1912
0,2NDFL,advanced,Corporate,43432,0,1,,,27.652054795,3.5095890411,,,7.6082191781,1914
0,OTHER,elementary,,25000,0,0,2,0.3377912186,43.661202186,15.87431694,0,1,10.565416573,1925
0,OTHER,elementary,,25000,0,0,2,0.3377912186,43.661202186,15.87431694,0,1,10.565416573,1926
0,OTHER,elementary,Corporate,81842,0,1,,,34.715068493,1.5178082192,,,11.331506849,1934
0,OTHER,elementary,Corporate,99277,0,1,,,35.175342466,0.6669810615,,,11.797260274,1938
0,OTHER,elementary,Corporate,56463,0,1,1,0.3349238351,32.689115952,2.7616438356,2,2,6.0109589041,1940
0,OTHER,beginner,,110000,0,0,2,0.5369175627,37.088195224,1.2794520548,5,5,6.1123287671,1952
0,OTHER,elementary,,47000,0,0,1,1,30.837712404,2.070589116,0,0,3.0185343214,1956
0,OTHER,elementary,,54780,0,0,0,56.379637097,29.955363425,2.6238565761,1,1,5.3827606857,1957
0,OTHER,elementary,,120000,0,0,1,0.2842741935,27.519125683,3.9617486339,0,0,6.4786510966,1960
0,OTHER,elementary,,20000,0,0,1,0.3759408602,26.249315068,3.3287671233,0,0,6.1287671233,1970
0,2NDFL,elementary,,157489,0,0,1,0.4115367384,57.510315143,3.6418219927,1,1,3.8278688525,1975
0,OTHER,elementary,,50000,0,0,0,0.2157930108,35.161000075,11.737704918,,,9.8870274721,1978
0,OTHER,high,VIP,250000,0,0,0,0.5391353047,39.553424658,4.7519499963,1,1,6.6931506849,1984
0,OTHER,elementary,,39157,0,0,,,26.504109589,0.8042667864,,,6.4109589041,1985
0,2NDFL,elementary,,63183,1,0,0,4.2832885305,36.717808219,1.9726027397,2,2,2.3369863014,1994
0,OTHER,elementary,Corporate,31106,0,1,1,0.4130376344,44.925383636,0.8815480201,0,0,8.8185343214,1996
0,OTHER,advanced,Corporate,29200,0,1,0,3.6687948029,27.579234973,2.1195448761,0,0,7.3715846995,2005
0,OTHER,elementary,,34800,0,0,0,1362.5323477,47.684931507,0.8757990868,1,1,2.5917808219,2014
0,OTHER,beginner,,24000,0,0,,,40.933812411,14.421483644,,,10.706415151,2023
0,2NDFL,elementary,,,0,1,2,0.2841397849,27.561643836,1.8931506849,0,0,7.5479452055,2036
0,2NDFL,elementary,,43183,0,0,1,0.246281362,27.092506924,0.2623699379,1,1,7.0514110338,2044
0,OTHER,advanced,,60000,0,0,0,3.4713709677,40.427157721,7.0025001871,1,1,4.887431694,2046
0,OTHER,beginner,Corporate,46550,0,1,0,1.1817876344,51.964480874,0.7390822666,0,0,6.6130548694,2047
0,OTHER,elementary,,50000,0,0,0,4.7338261649,25.083928438,2.2811887117,0,0,4.9962572049,2054
0,2NDFL,elementary,,55799,0,0,0,19.893145161,33.600561419,0.8800134741,1,1,6.0580956658,2058
0,OTHER,elementary,VIP,300000,0,0,,,36.744239838,2.895890411,,,14.419178082,2071
0,OTHER,advanced,Corporate,30885,0,1,0,2.5683467742,28.363387978,3.6393442623,1,1,2.2618459466,2072
0,OTHER,high,Corporate,104566,0,1,4,0.7341621864,38.039928138,9.6782843027,0,0,7.7595628415,2082
0,OTHER,high,Corporate,104566,0,1,4,0.7341621864,38.039928138,9.6782843027,0,0,7.7595628415,2083
0,OTHER,high,Corporate,104566,0,1,4,0.7341621864,38.039928138,9.6782843027,0,0,7.7595628415,2085
0,2NDFL,elementary,,47472,0,0,2,0.6316532258,40.216438356,18.128767123,1,1,1.4222471742,2091
0,OTHER,elementary,Corporate,100640,0,1,1,1.0544578853,34.484931507,7.101369863,0,0,7.5287671233,2099
0,OTHER,elementary,Corporate,100640,0,1,1,1.0544578853,34.484931507,7.101369863,0,0,7.5287671233,2100
0,OTHER,elementary,Corporate,89855,0,1,0,0.3438844086,27.704356614,4.4945355191,0,0,7.6221648327,2112
0,OTHER,elementary,Corporate,89855,0,1,0,0.3438844086,27.704356614,4.4945355191,0,0,7.6221648327,2114
0,OTHER,elementary,,45000,0,0,,,30.364772812,0.7732240437,,,10.10449884,2118
0,OTHER,elementary,,120000,0,0,0,0.2490367384,33.994520548,0.9761658807,1,1,10.194520548,2120
0,OTHER,elementary,,60000,0,0,,,36.095890411,3.1150684932,,,10.216438356,2128
0,2NDFL,advanced,,29745,0,0,0,50.983602151,27.279534396,6.2767946703,0,1,7.1754248072,2129
0,OTHER,advanced,Corporate,81932,0,1,1,0.6696908602,49.382917883,0.5308630886,0,0,4.3445617187,2134
0,OTHER,elementary,Corporate,99480,0,1,0,45.731899642,27.308585972,0.2021857923,0,0,6.1962572049,2137
0,OTHER,elementary,Corporate,71400,0,1,,,40.716835092,0.5009880979,,,12.049315068,2139
0,OTHER,elementary,Corporate,54484,0,0,1,0.2409946237,33.673972603,2.8465753425,1,1,10.575342466,2141
0,2NDFL,advanced,,30441,0,0,0,27.206854839,44,7.4830675949,1,1,7.3433415675,2149
0,OTHER,elementary,Corporate,37401,0,1,0,0.7596998208,32.098360656,4.6293285426,0,0,9.0430271727,2151
0,OTHER,advanced,,18700,0,0,1,1.2127688172,39.890410959,1.4794520548,0,0,9.7835616438,2152
0,OTHER,elementary,,60000,0,0,1,-0.565658602,46.490410959,4.8244254809,1,1,1.3216932405,2157
0,OTHER,advanced,Corporate,12134,0,1,0,22.472849462,43.213780972,10.364465903,0,0,10.443917958,2160
0,OTHER,elementary,VIP,100000,0,0,0,0.6300179211,48.815996706,6.0050378022,0,0,3.6639344262,2164
0,OTHER,beginner,Corporate,109736,0,1,2,0.5982078853,26.860273973,1.0877460888,0,0,6.7945205479,2166
0,OTHER,elementary,,34500,0,0,,,46.975342466,1.9123287671,,,1.2060857849,2168
0,OTHER,high,Corporate,93800,0,1,0,2.4056003584,36.371584699,7.1976345535,0,0,10.545579759,2172
0,OTHER,advanced,,25000,0,0,0,1.3748655914,34.023849091,0.5608353919,0,0,2.377273748,2173
0,OTHER,elementary,Corporate,30061,0,1,1,0.8562948029,32.092896175,1.0145744442,0,0,5.8611497867,2178
0,2NDFL,elementary,,49054,0,0,0,,49.08838985,4.2732240437,0,0,4.0245901639,2179
0,OTHER,advanced,Corporate,38741,0,1,0,0.9589605735,40.388142825,1.1260273973,1,1,1.1205479452,2183
0,OTHER,elementary,Corporate,142025,0,1,1,0.2446236559,36.668493151,9.9424657534,1,1,11.739726027,2186
0,2NDFL,beginner,,,0,1,3,0.5095878136,30.758469945,5.6324425481,0,0,9.3365521371,2197
0,OTHER,advanced,Corporate,32913,0,1,,,43.959016393,26.534007036,,,8.2983905981,2200
0,OTHER,elementary,Corporate,101468,0,1,0,13.341375448,35.989041096,2.9342465753,0,0,10.939726027,2202
0,OTHER,elementary,Corporate,70078,0,1,1,0.951702509,48.418032787,0.5163934426,0,0,3.4165206977,2204
0,2NDFL,beginner,,103156,0,0,0,1.056922043,36.874534022,6.0471367617,0,0,10.252616214,2219
0,OTHER,elementary,,100000,0,0,0,,52.103825137,3.4945355191,0,0,5.6899693091,2224
0,OTHER,elementary,Corporate,47196,0,1,1,0.9554659498,29.715068493,1.8657534247,1,1,8.2630136986,2230
0,OTHER,high,Corporate,83824,0,1,0,9.1821460573,27.855191257,2.6081592934,0,0,6.7424058687,2235
0,OTHER,elementary,Corporate,25232,0,1,0,,32.78991691,5.299505951,0,0,4.9241634853,2239
0,OTHER,advanced,,35000,0,0,0,42.887231183,56.387978142,4.5628415301,,,11.113526462,2241
0,OTHER,advanced,Corporate,60547,0,0,0,1.3754480287,42.101369863,0.5260273973,1,1,11.254794521,2245
0,OTHER,elementary,Corporate,80174,0,1,2,0.3739471326,31.704109589,0.9623325099,0,0,11.465753425,2247
0,OTHER,elementary,Corporate,61474,0,1,0,1.506765233,28.683060109,7.3212740475,0,0,7.1459315817,2250
0,OTHER,elementary,Corporate,40014,0,1,0,18.472199821,27.789617486,3.737704918,0,0,7.6857923497,2251
0,OTHER,elementary,Corporate,25024,0,1,1,1.1525089606,34.529493226,1.5979863762,0,0,11.685657609,2255
0,OTHER,elementary,Corporate,57759,0,1,,,25.038356164,0.4520547945,,,4.9917808219,2261
0,OTHER,elementary,Corporate,35000,0,1,3,0.9169578853,30.208219178,4.7598772363,0,0,9.3698630137,2268
0,OTHER,elementary,Corporate,109027,0,1,2,0.5329301075,33.26309604,5.7562467251,0,0,3.7425480949,2276
0,OTHER,elementary,Corporate,44775,0,1,1,0.7912858423,32.229508197,0.4892432068,0,0,9.2152706041,2277
