Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
19;1048539;Форма банка (без печати работодателя);Отпуск;1;0.49;женский;0;0;среднее-специальное;рабочий;>250;0;71;26;Торговля;ООО;холост / не замужем;1;0;0;0;0;0.1509433962;1;0;0;0;0.6;3;2;45;5;2;0;14;32;1;0;0;0;0;0;0
19;1048559;Свободная форма с печатью работодателя;Покупка мебели;1;0.4;мужской;1;0;Высшее/Второе высшее/Ученая степень;специалист;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1048579;;Ремонт;0;;женский;2;0;высшее;другое;;1;20;37;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1048599;Поступление зарплаты на счет;Ремонт;1;0.47;женский;0;0;высшее;специалист;>250;0;33;26;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1048619;Поступление зарплаты на счет;Другое;0;0.47;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1048639;2НДФЛ;Покупка автомобиля;0;0.5;мужской;1;0;среднее-специальное;рабочий;>250;0;153;48;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1048659;Форма банка (без печати работодателя);Ремонт;0;0.27;мужской;0;0;высшее;специалист;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1048679;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;0;0.38;женский;0;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1048699;Поступление зарплаты на счет;Ремонт;1;0.17;женский;0;0;высшее;специалист;>250;0;25;24;Информационные технологии;ООО;холост / не замужем;2;2;2;2;1;0;1;1;0;0;1;1;0;5;1;1;0;5;5;0;0;0;0;0;0;0
19;1048719;Поступление зарплаты на счет;Отпуск;1;0.23;мужской;2;0;среднее-специальное;рабочий;>250;0;39;41;Торговля;ООО;женат / замужем;2;2;2;0;0;0.0083333333;0;0;0;0;0.75;3;1;119;4;2;1;6;70;1;0;0;0;0;0;0
19;1048739;Поступление зарплаты на счет;Обучение;1;0.49;женский;0;0;высшее;специалист;>250;0;23;50;Торговля;ООО;женат / замужем;1;0;0;0;0;0.1111111111;0;1;0;0;0.6666666667;2;1;16;3;1;0;3;47;1;0;0;0;0;0;0
19;1048759;Свободная форма с печатью работодателя;Ремонт;0;0.25;женский;0;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1048779;Поступление зарплаты на счет;Покупка мебели;1;0.33;женский;0;0;высшее;специалист;>250;0;20;23;Другое;ООО;холост / не замужем;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;19;19;0;0;0;0;0;0;0
19;1048799;Поступление зарплаты на счет;Ремонт;1;0.33;женский;0;0;среднее-специальное;менеджер среднего звена;< 50;0;48;42;Торговля;ООО;женат / замужем;0;0;0;0;0;0.0746268657;1;0;0;0;0.5;1;1;62;2;1;0;32;56;1;0;0;0;0;0;0
19;1048819;Поступление зарплаты на счет;Покупка автомобиля;0;0.34;мужской;1;0;высшее;вспомогательный персонал;>250;0;24;28;Другое;ООО;разведен / разведена;1;0;0;0;0;0.1379310345;0;0;0;0;0.25;1;3;25;4;1;1;10;19;1;0;0;0;0;0;0
19;1048839;Поступление зарплаты на счет;Ремонт;1;0.31;мужской;2;0;высшее;менеджер среднего звена;>250;0;150;40;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1048859;Поступление зарплаты на счет;Покупка автомобиля;1;0.29;женский;0;0;второе высшее;менеджер по продажам;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1048879;Форма банка (без печати работодателя);Покупка мебели;1;0.41;женский;1;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1048899;Форма банка (без печати работодателя);Покупка автомобиля;1;0.32;женский;1;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1048919;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.57;женский;0;0;среднее;вспомогательный персонал;>250;0;11;55;Торговля;ООО;женат / замужем;1;1;1;1;1;0;0;0;0;0;0;0;2;13;2;0;0;20;28;0;0;0;0;0;0;0
19;1048939;Форма банка (без печати работодателя);Ремонт;0;0.29;женский;1;0;высшее;менеджер среднего звена;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1048959;Поступление зарплаты на счет;Ремонт;1;0.59;мужской;0;0;высшее;вспомогательный персонал;>250;0;27;45;Другое;ЗАО;разведен / разведена;1;1;1;1;1;0.0053763441;1;0;0;0;0.4;4;6;185;10;1;2;8;82;1;0;0;0;0;0;0
19;1048979;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.35;мужской;2;0;высшее;менеджер среднего звена;< 50;0;61;28;Торговля;ООО;женат / замужем;2;0;0;0;0;0;0;0;0;0;0;0;2;32;2;0;0;67;100;0;0;0;0;0;0;0
19;1048999;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.23;женский;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1049019;Форма банка (без печати работодателя);Ремонт;1;0.25;женский;0;0;высшее;специалист;>250;0;33;27;Другое;Иная форма;холост / не замужем;3;3;3;3;3;0.2777777778;0;0;0;0;0;0;2;39;2;0;0;83;95;1;1;1;0;0;0;0
19;1049039;Поступление зарплаты на счет;Ремонт;1;0.59;мужской;3;0;высшее;менеджер среднего звена;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1049059;Форма банка (без печати работодателя);Отпуск;1;0.49;женский;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;< 50;0;33;48;Торговля;ООО;холост / не замужем;1;1;1;0;0;0.0283018868;1;0;0;0;0.375;3;5;103;8;1;2;5;71;1;0;0;0;0;0;0
19;1049079;2НДФЛ;Покупка недвижимости/ строительство;0;0.45;мужской;1;0;среднее;менеджер высшего звена;< 50;0;19;41;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1049099;Форма банка (без печати работодателя);Ремонт;0;0.12;женский;0;0;ученая степень;менеджер среднего звена;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1049119;2НДФЛ;Покупка автомобиля;0;0.27;мужской;2;0;высшее;вспомогательный персонал;>250;3;169;32;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1049139;2НДФЛ;Обучение;1;0.39;мужской;0;0;незаконченное высшее;специалист;>250;0;18;27;Торговля;ООО;холост / не замужем;2;0;0;0;0;0;0;0;0;0;1;1;0;16;1;0;0;15;15;0;0;0;0;0;0;0
19;1049159;Форма банка (без печати работодателя);Ремонт;0;0.43;мужской;1;0;среднее-специальное;рабочий;>250;0;303;41;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1049179;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.55;мужской;0;0;высшее;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1049199;2НДФЛ;Ремонт;0;0.06;женский;1;0;высшее;менеджер по продажам;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1049219;Форма банка (без печати работодателя);Ремонт;1;0.05;мужской;1;0;высшее;менеджер высшего звена;< 50;0;52;43;Информационные технологии;ООО;женат / замужем;2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
19;1049239;Свободная форма с печатью работодателя;Ремонт;0;0.13;мужской;1;0;высшее;менеджер высшего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1049259;2НДФЛ;Другое;1;0.25;мужской;1;0;среднее;специалист;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1049279;Форма банка (без печати работодателя);Ремонт;0;0.53;мужской;1;0;высшее;рабочий;>250;0;249;43;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1049299;Форма банка (без печати работодателя);Ремонт;1;0.16;мужской;2;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;< 50;0;45;38;Торговля;ООО;женат / замужем;4;4;2;1;1;0.2205882353;1;0;0;0;0.2;1;4;53;5;0;0;10;36;1;0;0;0;0;0;0
19;1049319;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.34;женский;1;0;высшее;менеджер среднего звена;>250;0;92;34;Другое;ОАО;женат / замужем;2;2;2;1;1;0.2406015038;0;1;0;0;0.3333333333;3;6;101;9;2;0;4;82;1;1;1;1;0;0;0
19;1049339;Форма банка (без печати работодателя);Другое;0;0.21;мужской;2;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;6;37;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1049359;2НДФЛ;Покупка земли;1;0.42;мужской;1;0;среднее-специальное;рабочий;>250;0;45;32;Другое;ОАО;гражданский брак;1;1;1;1;1;0;0;1;0;0;0.6666666667;2;1;31;3;1;0;4;71;0;0;0;0;0;0;0
19;1049379;Форма банка (без печати работодателя);Ремонт;1;0.33;женский;0;0;высшее;менеджер среднего звена;>250;0;35;26;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1049399;Поступление зарплаты на счет;Ремонт;1;0.59;мужской;0;0;среднее-специальное;торговый представитель;>250;0;36;24;Торговля;ООО;холост / не замужем;0;0;0;0;0;0;0;0;0;0;1;5;0;41;5;2;0;8;23;0;0;0;0;0;0;0
19;1049419;Форма банка (без печати работодателя);Ремонт;1;0.49;мужской;1;0;высшее;менеджер среднего звена;< 50;0;80;48;Другое;ООО;женат / замужем;12;10;5;4;4;0.0588235294;0;6;2;2;0.2962962963;8;19;96;27;4;0;0;17;1;0;0;0;0;0;0
19;1049439;Поступление зарплаты на счет;Отпуск;1;0.41;мужской;2;0;высшее;специалист;>250;1;152;49;Другое;ЗАО;женат / замужем;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1049459;Поступление зарплаты на счет;Другое;0;0.38;женский;2;0;среднее-специальное;вспомогательный персонал;< 50;0;9;31;Торговля;ООО;разведен / разведена;0;0;0;0;0;0;0;0;0;0;0.5;1;1;21;2;1;0;7;72;0;0;0;0;0;0;0
19;1049479;Поступление зарплаты на счет;Обучение;1;0.33;мужской;1;0;среднее;рабочий;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1049499;Поступление зарплаты на счет;Ремонт;1;0.28;женский;0;0;высшее;специалист;>250;0;31;30;Другое;ООО;холост / не замужем;1;1;0;0;0;0;1;0;0;0;0.6666666667;2;1;60;3;2;1;13;39;0;0;0;0;0;0;0
19;1049519;2НДФЛ;Обучение;1;0.29;женский;0;0;высшее;менеджер по продажам;>250;3;14;29;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1049539;Поступление зарплаты на счет;Ремонт;1;0.09;мужской;2;0;высшее;менеджер среднего звена;>250;0;6;42;Торговля;ООО;женат / замужем;0;0;0;0;0;0;0;0;0;0;0;0;1;16;1;0;1;22;22;0;0;0;0;0;0;0
19;1049559;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.24;мужской;0;0;среднее-специальное;рабочий;>250;0;52;41;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
